category,url
26.0503) Medical Microbiology and Bacteriology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89768
26.0504) Virology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90109
26.0505) Parasitology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90110
26.0506) Mycology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89769
26.0507) Immunology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90111
26.0508) Microbiology and Immunology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91524
26.0509) Infectious Disease and Global Health.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91837
"26.0599) Microbiological Sciences and Immunology, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89770
26.07) Zoology/Animal Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90691
26.0701) Zoology/Animal Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90692
26.0702) Entomology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90693
26.0707) Animal Physiology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89771
26.0708) Animal Behavior and Ethology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89772
26.0709) Wildlife Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89773
"26.0799) Zoology/Animal Biology, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90694
26.08) Genetics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89774
"26.0801) Genetics, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89775
26.0802) Molecular Genetics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89776
26.0803) Microbial and Eukaryotic Genetics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89777
26.0804) Animal Genetics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89778
26.0805) Plant Genetics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89779
26.0806) Human/Medical Genetics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90112
26.0807) Genome Sciences/Genomics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91525
"26.0899) Genetics, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89780
"26.09) Physiology, Pathology and Related Sciences.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89781
"26.0901) Physiology, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89782
26.0902) Molecular Physiology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89783
26.0903) Cell Physiology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89784
26.0904) Endocrinology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89785
26.0905) Reproductive Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89786
26.0907) Cardiovascular Science.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89788
26.0908) Exercise Physiology and Kinesiology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89789
26.0909) Vision Science/Physiological Optics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89790
26.0910) Pathology/Experimental Pathology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89791
26.0911) Oncology and Cancer Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89792
26.0912) Aerospace Physiology and Medicine.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91526
26.0913) Biomechanics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92946
"26.0999) Physiology, Pathology, and Related Sciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89793
26.10) Pharmacology and Toxicology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89794
26.1001) Pharmacology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90113
26.1002) Molecular Pharmacology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89795
26.1003) Neuropharmacology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89796
26.1004) Toxicology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90114
26.1005) Molecular Toxicology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89797
26.1006) Environmental Toxicology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89798
26.1007) Pharmacology and Toxicology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89799
"26.1099) Pharmacology and Toxicology, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89800
"26.11) Biomathematics, Bioinformatics, and Computational Biology.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89801
26.1101) Biometry/Biometrics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90115
26.1102) Biostatistics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90116
26.1103) Bioinformatics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89802
26.1104) Computational Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91527
"26.1199) Biomathematics, Bioinformatics, and Computational Biology, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89803
26.12) Biotechnology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89804
26.1201) Biotechnology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90117
"26.13) Ecology, Evolution, Systematics, and Population Biology.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89805
26.1301) Ecology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90118
26.1302) Marine Biology and Biological Oceanography.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90119
26.1303) Evolutionary Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90120
26.1304) Aquatic Biology/Limnology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89806
26.1305) Environmental Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89807
26.1306) Population Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89808
26.1307) Conservation Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89809
26.1308) Systematic Biology/Biological Systematics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89810
26.1309) Epidemiology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90121
26.1310) Ecology and Evolutionary Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91528
26.1311) Epidemiology and Biostatistics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91836
"26.1399) Ecology, Evolution, Systematics and Population Biology, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89811
26.14) Molecular Medicine.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91529
26.1401) Molecular Medicine.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91530
26.15) Neurobiology and Neurosciences.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91450
26.1501) Neuroscience.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90123
26.1502) Neuroanatomy.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89764
26.1503) Neurobiology and Anatomy.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89787
26.1504) Neurobiology and Behavior.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91531
"26.1599) Neurobiology and Neurosciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91532
"26.99) Biological and Biomedical Sciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90695
"26.9999) Biological and Biomedical Sciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90696
27) MATHEMATICS AND STATISTICS.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90697
27.01) Mathematics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90698
"27.0101) Mathematics, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90699
27.0102) Algebra and Number Theory.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89812
27.0103) Analysis and Functional Analysis.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89813
27.0104) Geometry/Geometric Analysis.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89814
27.0105) Topology and Foundations.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89815
"27.0199) Mathematics, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89816
27.03) Applied Mathematics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90700
"27.0301) Applied Mathematics, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90701
27.0303) Computational Mathematics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89817
27.0304) Computational and Applied Mathematics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91533
27.0305) Financial Mathematics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91534
27.0306) Mathematical Biology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91535
"27.0399) Applied Mathematics, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90702
27.05) Statistics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90703
"27.0501) Statistics, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90704
27.0502) Mathematical Statistics and Probability.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89818
27.0503) Mathematics and Statistics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91536
"27.0599) Statistics, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=89819
27.06) Applied Statistics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91838
"27.0601) Applied Statistics, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91839
"27.99) Mathematics and Statistics, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90705
"27.9999) Mathematics and Statistics, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90706
"28) MILITARY SCIENCE, LEADERSHIP AND OPERATIONAL ART.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91223
"28.01) Air Force ROTC, Air Science and Operations.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91224
28.0101) Air Force JROTC/ROTC.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91225
"28.0199) Air Force ROTC, Air Science and Operations, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91594
"28.03) Army ROTC, Military Science and Operations.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91226
28.0301) Army JROTC/ROTC.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91227
"28.0399) Army ROTC, Military Science and Operations, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91595
"28.04) Navy/Marine ROTC, Naval Science and Operations.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91228
28.0401) Navy/Marine Corps JROTC/ROTC.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91229
"28.0499) Navy/Marine Corps ROTC, Naval Science and Operations, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91596
28.05) Military Science and Operational Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91597
28.0501) Air Science/Airpower Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91598
28.0502) Air and Space Operational Art and Science.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91599
28.0503) Military Operational Art and Science/Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91600
28.0504) Advanced Military and Operational Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91601
28.0505) Naval Science and Operational Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91602
"28.0506) Special, Irregular and Counterterrorist Operations.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91603
"28.0599) Military Science and Operational Studies, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91604
28.06) Security Policy and Strategy.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91605
"28.0601) Strategic Studies, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91606
28.0602) Military and Strategic Leadership.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91607
28.0603) Military and International Operational Law.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91608
28.0604) Joint Operations Planning and Strategy.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91609
28.0605) Weapons of Mass Destruction.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91610
"28.0699) National Security Policy and Strategy, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91611
28.07) Military Economics and Management.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91612
28.0701) National Resource Strategy and Policy.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91613
28.0702) Industry Studies.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91614
28.0703) Military Installation Management.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91615
"28.0799) Military Economics and Management, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91616
28.08) Reserved.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93252
28.0801) Reserved.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93253
"28.99) Military Science, Leadership and Operational Art, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91617
"28.9999) Military Science, Leadership and Operational Art, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91618
29) MILITARY TECHNOLOGIES AND APPLIED SCIENCES.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90707
"29.02) Intelligence, Command Control and Information Operations.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91619
"29.0201) Intelligence, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91622
29.0202) Strategic Intelligence.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91623
29.0203) Signal/Geospatial Intelligence.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91624
"29.0204) Command & Control (C3, C4I) Systems and Operations.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91625
29.0205) Information Operations/Joint Information Operations.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91626
29.0206) Information/Psychological Warfare and Military Media Relations.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91627
29.0207) Cyber/Electronic Operations and Warfare.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91628
"29.0299) Intelligence, Command Control and Information Operations, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91629
29.03) Military Applied Sciences.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91620
29.0301) Combat Systems Engineering.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91630
29.0302) Directed Energy Systems.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91631
29.0303) Engineering Acoustics.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91632
29.0304) Low-Observables and Stealth Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91633
29.0305) Space Systems Operations.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91634
29.0306) Operational Oceanography.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91635
29.0307) Undersea Warfare.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91636
"29.0399) Military Applied Sciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91637
29.04) Military Systems and Maintenance Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91621
29.0401) Aerospace Ground Equipment Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91638
29.0402) Air and Space Operations Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91639
29.0403) Aircraft Armament Systems Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91640
29.0404) Explosive Ordinance/Bomb Disposal.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91641
"29.0405) Joint Command/Task Force (C3, C4I) Systems.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91642
29.0406) Military Information Systems Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91643
29.0407) Missile and Space Systems Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91644
29.0408) Munitions Systems/Ordinance Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91645
29.0409) Radar Communications and Systems Technology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91646
"29.0499) Military Systems and Maintenance Technology, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91647
29.05) Reserved.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93254
29.0501) Reserved.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93255
29.06) Military Technology and Applied Sciences Management.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91840
29.0601) Military Technology and Applied Sciences Management.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91841
"29.99) Military Technologies and Applied Sciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91648
"29.9999) Military Technologies and Applied Sciences, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91649
30) MULTI/INTERDISCIPLINARY STUDIES.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90708
"30.00) Multi-/Interdisciplinary Studies, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91432
"30.0000) Multi-/Interdisciplinary Studies, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91433
30.0001) Comprehensive Transition and Postsecondary (CTP) Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93088
30.01) Biological and Physical Sciences.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90709
30.0101) Biological and Physical Sciences.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90710
30.05) Peace Studies and Conflict Resolution.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90711
30.0501) Peace Studies and Conflict Resolution.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90712
30.06) Systems Science and Theory.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90713
30.0601) Systems Science and Theory.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90714
30.08) Mathematics and Computer Science.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90715
30.0801) Mathematics and Computer Science.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90716
30.10) Biopsychology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90717
30.1001) Biopsychology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90718
30.11) Gerontology.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90719
